id,weight,originHubId,destinationHubId,priority
 PKG-008062 ,396.25,WH-004,WH-005,LOW
PKG-008063,413.83,WH-027,WH-037,LOW
PKG-008064,265.89,WH-047,WH-082,STANDARD
PKG-008065,92.44,WH-059,WH-079,low
PKG-008066,88.18,WH-062,WH-014,URGENT
PKG-008067,30.51,WH-069,WH-007,CRITICAL
PKG-008068,N/A,WH-061,WH-006,STANDARD
PKG-008069,104.81,WH-087,WH-035, URGENT 
PKG-008070,443.63, WH-040 ,WH-085,URGENT
PKG-008071,284.18,WH-078,WH-019,URGENT
PKG-008072,344.12,WH-088,wh-010,LOW
PKG-008073,248.97, WH-025 ,wh-010,URGENT
PKG-008074,97.95,WH-086,WH-058,STANDARD
PKG-008075,27.02,WH-087,WH-006,LOW
PKG-008076,422.43,WH-060,WH-041,urgent
PKG-008077,N/A, WH-093 ,WH-020,STANDARD
PKG-008078,218.35,WH-005,WH-095,URGENT
PKG-008079,18.45,WH-057,WH-083,URGENT
PKG-008080,,wh-094,WH-059,URGENT
pkg-008081,464.71,WH-057,WH-046,LOW
PKG-008082,242.92,WH-072,WH-087,STANDARD
PKG-008083,280.97,WH-099,WH-054,low
PKG-008084,242.23,WH-018,WH-029,URGENT

,76.06,WH-100,WH-095,LOW
PKG-008086,456.26,WH-099,WH-098,LOW
PKG-008087,314.32,WH-046,WH-092,URGENT
PKG-008088,274.91,WH-091,WH-001,URGENT
PKG-008089,240.49,wh-005,WH-033,URGENT
PKG-008090,6.63,WH-058,WH-053,LOW
PKG-008091,437.34,WH-092,WH-010,LOW
PKG-008092,406.16,WH-046,WH-064,URGENT

PKG-008093,469.21,WH-009,WH-086,LOW
PKG-008094,311.01,WH-036,WH-026,EXPRESS
PKG-008095,138.76,WH-060,WH-083,URGENT
PKG-008096,72.09,WH-029,WH-035,URGENT
PKG-008097,206.77,WH-059,WH-015,STANDARD
PKG-008098,276.52,WH-028, WH-039 ,LOW
PKG-008099,475.09,WH-029, WH-083 ,
PKG-008100,366.87,WH-067,WH-018,URGENT
PKG-008101,null,WH-028,WH-043,standard
PKG-008102,67.88,WH-096,WH-016,URGENT
PKG-008103,462.57,WH-059,WH-070, URGENT 
PKG-008104,144.38,WH-082,WH-021,STANDARD
pkg-008105,191.33,wh-085, WH-068 ,URGENT
PKG-008106,16.35,WH-082,WH-027,URGENT
PKG-008107,148.71,WH-005,WH-100,LOW
PKG-008108,13.82,WH-046,WH-035,LOW
PKG-008109,97.78,WH-024,WH-054,CRITICAL
PKG-008110,2.67,,,URGENT
PKG-008111,14.02,WH-048,WH-042,URGENT
PKG-008112,463.88,WH-037,WH-019,STANDARD

pkg-008113,185.61, WH-012 ,WH-004,VIP
PKG-008114,288.03,WH-067,WH-007,standard
PKG-008115,327.40,WH-057,wh-039,URGENT
 PKG-008116 ,397.79,WH-066,WH-028,URGENT
PKG-008117,170.80,WH-068,WH-004,URGENT
PKG-008118,28.85,WH-097,WH-009,URGENT
PKG-008119,213.12,WH-091,WH-081, LOW 
PKG-008120,401.45,WH-021,WH-037,URGENT
PKG-008121,466.81,WH-014,,LOW
PKG-008122,275.40,WH-063,WH-095,LOW
PKG-008123,429.40,WH-023,WH-082
 PKG-008124 ,95.83,WH-082,WH-088,URGENT
PKG-008125,null,WH-049,WH-075, LOW 
PKG-008126,257.76,WH-054,WH-085,LOW
,410.19,WH-057,WH-048,STANDARD
PKG-008128,379.22,WH-088,WH-090,NONE
PKG-008129,302.03,,WH-090,STANDARD
pkg-008130,56.16,WH-098,WH-007,STANDARD
PKG-008131,314.80,WH-056,WH-014,STANDARD
pkg-008132,110.11,WH-073,WH-013,STANDARD
PKG-008133,202.51,WH-100, WH-035 ,URGENT
PKG-008134,429.62,WH-036,WH-038,URGENT
PKG-008135,438.02,WH-062,WH-041,STANDARD
PKG-008136,296.00, WH-048 ,WH-072,STANDARD

PKG-008137,300.96,WH-097,wh-019,LOW
 PKG-008138 ,412.63,WH-033,WH-061,LOW
PKG-008139, 262.53421900831756 ,WH-073,WH-067,STANDARD
PKG-008140,239.31,WH-095,WH-071,LOW
PKG-008141,51.12,WH-026,WH-087,STANDARD
PKG-008142,211.10,WH-033,WH-063,LOW
PKG-008143,459.20,WH-050,WH-045,URGENT
PKG-008144,352.48,WH-062,WH-035,STANDARD
PKG-008145,148.10,WH-085,WH-084,URGENT
PKG-008146,166.89,WH-005,WH-028,URGENT,
PKG-008147,445.88,WH-087,WH-090,LOW
PKG-008148,237.99,,WH-097,STANDARD

PKG-008149,421.09,WH-031,wh-081,STANDARD
PKG-008150,445.37,WH-079,WH-009,STANDARD
PKG-008151,273.35,WH-082,WH-063,URGENT
PKG-008152,324.08,WH-036,WH-008,URGENT
PKG-008153,50.52,WH-030,WH-096,STANDARD
PKG-008154,272.21,WH-048,WH-002,URGENT
PKG-008155, 459.4387316750875 ,WH-068,WH-032,STANDARD
pkg-008156,115.82,WH-059,WH-012,STANDARD
PKG-008157,null,WH-009,WH-034,STANDARD
PKG-008158,373.78,WH-064, WH-074 ,LOW,
PKG-008159,264.56,wh-049,WH-013,STANDARD
PKG-008160,73.84,WH-095,WH-087,URGENT
PKG-008161,193.96,WH-007,WH-002,standard
PKG-008162,427.92,WH-037,WH-009,LOW
PKG-008163,286.93,WH-040,WH-024,critical
PKG-008164,492.88,WH-002,WH-048,VIP
PKG-008165,222.17,WH-010,WH-030,URGENT
PKG-008166,146.07,WH-030,WH-001,URGENT
PKG-008167,59.191489278464786kg,,WH-040,URGENT
pkg-008168, 364.0150294431502 ,WH-100,WH-025,STANDARD
PKG-008169,10.30,WH-077, WH-046 , LOW 
PKG-008170,85.88,WH-100,WH-068,STANDARD
PKG-008171,104.55,WH-046,WH-060,LOW
PKG-008172,14.96,WH-089,WH-077,STANDARD
PKG-008173,87.38,WH-048,WH-002,STANDARD
PKG-008174,346.03,WH-071, WH-066 ,urgent
,32.09,WH-061,WH-100,URGENT

 PKG-008176 ,36.17,WH-071,WH-049,URGENT
PKG-008177,417.87,,WH-012,LOW
PKG-008178,435.57,WH-006,WH-017,LOW
PKG-008179,56.51,wh-062,WH-055,URGENT
PKG-008180,489.28,WH-010,WH-066,STANDARD
PKG-008181,384.99,WH-008,WH-043,LOW
PKG-008182,434.96,WH-005, WH-088 ,
 PKG-008183 ,113.34, WH-026 ,WH-013,standard
PKG-008184,403.4276839402234kg, WH-059 ,WH-020,LOW
PKG-008185,405.73,WH-021,WH-032,LOW
PKG-008186,390.88,WH-032,WH-009,URGENT
PKG-008187,295.57,,WH-064, LOW 
PKG-008188,377.74,WH-006,WH-080,LOW
PKG-008189,493.51,wh-095,WH-010,LOW
,374.03,WH-048,WH-038,STANDARD
PKG-008191,101.35,WH-100,WH-043, URGENT 
PKG-008192,349.73,WH-050,WH-017,URGENT
PKG-008193,285.38,WH-097,WH-078,STANDARD
PKG-008194,473.83,WH-071,WH-026,LOW
PKG-008195,412.00,WH-100, WH-020 ,STANDARD
PKG-008196,337.3120833618595kg, WH-089 ,WH-037,STANDARD
PKG-008197,273.79,WH-047,wh-094,STANDARD,
PKG-008198,419.74,WH-094,,LOW
PKG-008199,18.81,WH-095, WH-093 ,LOW
PKG-008200,26.54,WH-078,WH-008,LOW
PKG-008201,197.18,WH-080,WH-040,URGENT
PKG-008202,N/A,WH-065,wh-010,LOW
pkg-008203,399.73,WH-029,WH-045,LOW
PKG-008204,49.81,WH-078,WH-037,standard
PKG-008205,406.24,wh-068,WH-064,STANDARD
PKG-008206, 220.79697981205467 ,wh-042,WH-041,STANDARD
PKG-008207,338.87,WH-014,WH-056,URGENT
PKG-008208,3.59, WH-085 ,WH-093,URGENT
PKG-008209,124.02,WH-047,WH-044,URGENT
PKG-008210,374.18,wh-052,WH-075,URGENT
PKG-008211,38.10,WH-074,WH-084,URGENT
 PKG-008212 ,246.68,WH-001,WH-032, LOW 
PKG-008213,494.58,,WH-091,LOW
PKG-008214,409.81,WH-039,WH-090,LOW
 PKG-008215 ,264.42,WH-060,WH-037,STANDARD
pkg-008216,162.72,WH-094,WH-028,LOW

PKG-008217,358.79,WH-014,WH-046,LOW
pkg-008218,384.31,WH-055,WH-081,STANDARD
PKG-008219,119.71,WH-070,WH-026,STANDARD
PKG-008220,377.37,WH-022,wh-003,LOW
PKG-008221,168.71,WH-052,WH-022, URGENT 
PKG-008222,239.71,WH-068,WH-096,LOW
PKG-008223,207.47,WH-060,WH-036,STANDARD
PKG-008224,null, WH-026 ,WH-046,URGENT
PKG-008225,372.23,WH-061,WH-022,LOW
PKG-008226,72.08,WH-030,WH-041,LOW
PKG-008227,412.01,WH-061,WH-044,LOW
pkg-008228,320.41,WH-042,WH-060,EXPRESS
pkg-008229,224.23,WH-042,WH-068,LOW
PKG-008230,187.51,WH-088,WH-053,STANDARD
 PKG-008231 ,99.44,WH-097,WH-032,URGENT
PKG-008232,291.60,WH-012,WH-072,LOW
PKG-008233,330.67,WH-057,WH-028,URGENT
PKG-008234,325.38,WH-026,WH-064,URGENT
PKG-008235,218.82,wh-087,WH-035,LOW
PKG-008236,129.54,WH-054,WH-031,LOW
PKG-008237,57.42,WH-061,WH-021,STANDARD
PKG-008238,208.96,WH-066,wh-087,URGENT
PKG-008239,125.59,WH-050,WH-047,STANDARD
PKG-008240,376.57,WH-019, WH-037 , CRITICAL 
,482.52,WH-011,WH-062,STANDARD
PKG-008242,99.28,WH-089,WH-038,LOW
PKG-008243,472.38,WH-012,WH-070,URGENT
PKG-008244,,WH-084,WH-023,urgent
,63.19,WH-084,WH-054,URGENT
PKG-008246,428.07, WH-003 ,WH-044,URGENT
pkg-008247,389.34,wh-009,WH-096,URGENT
PKG-008248,,WH-100,WH-094,URGENT
PKG-008249,10.25,WH-008,WH-084,LOW
pkg-008250,78.70,WH-061,WH-097,URGENT
PKG-008251,275.42,wh-044,WH-094,URGENT
PKG-008252,264.49,WH-060,WH-008,LOW
PKG-008253,34.14,WH-094,WH-040,LOW
PKG-008254,63.80,WH-052,WH-015,LOW
PKG-008255,371.00,WH-002,WH-016,STANDARD
PKG-008256,315.56,WH-075,WH-096,URGENT
PKG-008257,429.68,WH-028,WH-049,urgent
PKG-008258,382.88,wh-068,WH-088,STANDARD
PKG-008259,376.56,WH-002, WH-057 ,URGENT
PKG-008260,458.06,WH-085,WH-011,STANDARD
 PKG-008261 ,101.05,WH-099,WH-028,LOW
pkg-008262,455.92,WH-052,WH-036,STANDARD
PKG-008263,189.65,WH-008,WH-040,STANDARD
PKG-008264,272.26,WH-019,WH-020
PKG-008265,127.92,WH-075,wh-091,LOW
PKG-008266,299.53,WH-068,WH-013,URGENT
 PKG-008267 ,484.42,WH-050, WH-009 ,STANDARD
PKG-008268,426.63,WH-011,WH-010,STANDARD
PKG-008269,432.47,WH-060,WH-100,LOW
PKG-008270,351.82, WH-099 , WH-042 ,URGENT
PKG-008271,163.89,WH-023,WH-092,
PKG-008272, 49.73554563923251 ,WH-071,WH-027,low
PKG-008273, 33.23811722465746 ,WH-003,WH-080,URGENT
PKG-008274,237.38,WH-091,WH-007,STANDARD
PKG-008275,483.81,WH-029,WH-087,STANDARD
PKG-008276,455.68,WH-001,WH-024,URGENT
PKG-008277,487.03,WH-069,WH-041,STANDARD
PKG-008278,408.60,WH-004,WH-022,STANDARD
PKG-008279,217.51,WH-099,WH-082,STANDARD
PKG-008280,77.81,WH-045, WH-053 ,STANDARD
PKG-008281,363.60,WH-094,WH-070,STANDARD
PKG-008282,474.27,WH-072,,URGENT
PKG-008283,46.71,WH-032,WH-046,STANDARD
PKG-008284,173.49,WH-042,WH-025,URGENT
PKG-008285,350.33,WH-016,,LOW
PKG-008286,210.40,,WH-084,URGENT
PKG-008287,272.93,WH-040,WH-016,URGENT
PKG-008288,161.10,wh-023,WH-020,urgent
 PKG-008289 ,338.02,WH-058,WH-013,URGENT
PKG-008290,290.32,WH-014,WH-094,LOW
PKG-008291,459.55,WH-067,WH-051,URGENT
PKG-008292,194.06,WH-091,WH-006,URGENT
PKG-008293,28.38,WH-069,WH-090,STANDARD
PKG-008294,57.31,WH-067,WH-076,VIP
 PKG-008295 ,235.47,wh-013, WH-011 ,STANDARD
PKG-008296,190.80,WH-057,WH-084,
PKG-008297,177.95,WH-045,WH-097,STANDARD
PKG-008298,132.08,WH-053,WH-059,STANDARD
PKG-008299,452.96,WH-025,WH-064,LOW
PKG-008300,449.39,WH-063,WH-069,URGENT
PKG-008301, 184.43593283846116 ,WH-082,WH-066,LOW
PKG-008302,487.53, WH-008 ,WH-067,low
,45.32,WH-029,,URGENT
PKG-008304,358.04,WH-097,WH-086,URGENT
PKG-008305,372.27,WH-084,WH-030,URGENT
PKG-008306,279.02,WH-037,WH-027,STANDARD
 PKG-008307 ,282.30,WH-037,WH-012,STANDARD
PKG-008308,98.52,,WH-080,URGENT
pkg-008309,265.08,WH-047,WH-056,LOW
PKG-008310,259.45, WH-047 ,WH-070,LOW
PKG-008311,322.23,WH-053,WH-016,STANDARD
PKG-008312,415.41,WH-092,wh-046,LOW
PKG-008313,32.41,wh-045,WH-026,LOW
PKG-008314,310.36,WH-046,WH-091,LOW
PKG-008315,188.41,WH-065,WH-052,URGENT
PKG-008316,480.84,WH-081,WH-063,STANDARD
PKG-008317,259.50,WH-015,WH-021,LOW
PKG-008318,274.69,WH-050,WH-036,LOW
PKG-008319,22.10,WH-053,WH-034, STANDARD 
PKG-008320,178.01,WH-030,WH-062,URGENT
PKG-008321,17.83,WH-022,WH-026,LOW
PKG-008322,91.87,WH-044,WH-096,LOW
PKG-008323,58.97,WH-040,WH-042,URGENT
PKG-008324,209.52,WH-049, WH-004 ,STANDARD
PKG-008325,320.84,WH-075,WH-089,LOW
PKG-008326,155.51,WH-035,WH-096,LOW
 PKG-008327 ,166.65,wh-027,WH-071,URGENT
PKG-008328,417.55, WH-044 ,WH-088,STANDARD
PKG-008329,197.26,WH-005,WH-044, STANDARD 
PKG-008330,388.94,WH-068,WH-018,STANDARD
PKG-008331,64.06,WH-059,WH-044,STANDARD
PKG-008332,274.29,WH-028,WH-058,urgent
PKG-008333,450.93,WH-011, WH-057 ,LOW
PKG-008334,118.90,WH-008,WH-006,STANDARD
PKG-008335,443.40,WH-018,WH-025,LOW
PKG-008336,345.14,WH-022,WH-035,LOW
PKG-008337,262.80,WH-078,WH-004,LOW
PKG-008338,331.14,WH-092,WH-074,LOW
pkg-008339,168.08,WH-080,WH-023,URGENT
PKG-008340,411.21,WH-059,,LOW
PKG-008341,412.64,WH-094,WH-041,URGENT
PKG-008342,271.96,WH-077,WH-100,LOW
PKG-008343,422.04,WH-008,WH-096,STANDARD
PKG-008344,322.12,WH-011,WH-081,URGENT
PKG-008345,409.78,WH-098,WH-040,LOW
PKG-008346,145.61,WH-050,WH-095,STANDARD
PKG-008347,492.09,WH-019,WH-050,CRITICAL
PKG-008348,288.95,wh-034,WH-088,URGENT
PKG-008349,35.76, WH-046 ,WH-028, URGENT 
PKG-008350,450.30,WH-094,WH-019,STANDARD
PKG-008351,80.91,WH-080,WH-086,STANDARD
PKG-008352,453.33,WH-030,WH-013,CRITICAL
pkg-008353,132.26,WH-012,WH-038,LOW
PKG-008354,24.91,WH-026,WH-075,standard
PKG-008355,10.82,WH-008,WH-063,STANDARD
PKG-008356,459.34,WH-021,WH-054,LOW,
PKG-008357,414.05,WH-047,WH-033,STANDARD
PKG-008358,322.99, WH-073 ,WH-067,LOW
PKG-008359,30.90,WH-095,WH-038,STANDARD

PKG-008360,497.33,WH-031,wh-079,STANDARD
PKG-008361,158.65,WH-071,WH-031, STANDARD 
PKG-008362,196.83,,WH-077,standard
PKG-008363,313.25,WH-084, WH-083 ,STANDARD
PKG-008364,239.23,WH-090,WH-039,STANDARD
PKG-008365, 444.1402464143292 ,wh-063,WH-032,URGENT
PKG-008366,334.76,WH-079,WH-055,LOW
PKG-008367,,wh-026,WH-041, URGENT 
PKG-008368,282.77,WH-058,WH-079,STANDARD
PKG-008369,N/A,WH-017,WH-049,
PKG-008370,305.36,WH-082,WH-016,LOW
PKG-008371,301.64,WH-065,WH-014,urgent
PKG-008372,5.20,wh-022,WH-058, STANDARD 
PKG-008373,57.70,WH-013,WH-045,NONE
PKG-008374,306.97,WH-073,WH-030,URGENT
,428.44, WH-029 ,WH-053,STANDARD
PKG-008376,178.90,WH-008,WH-075,LOW
pkg-008377,328.42,WH-010,WH-083,STANDARD
PKG-008378,274.29,WH-005,WH-018,URGENT
 PKG-008379 ,332.94,WH-059,WH-086,LOW
PKG-008380,259.31,WH-031,WH-074,LOW
pkg-008381,356.87,WH-017,WH-042,URGENT
PKG-008382,463.19,WH-090,WH-070,STANDARD
PKG-008383,212.38,WH-063,WH-050,low
pkg-008384,222.39,WH-015, WH-052 ,URGENT
PKG-008385,484.23,WH-092, WH-068 ,URGENT
PKG-008386,390.43,WH-050,WH-033,URGENT
PKG-008387,360.02,WH-082,wh-043, STANDARD 
PKG-008388,252.92,WH-040,WH-058,LOW
PKG-008389,151.33,WH-095,WH-027,NONE
PKG-008390,145.24,WH-015,WH-014,LOW
pkg-008391,31.25,WH-099,WH-070,LOW
PKG-008392,448.35,WH-097,WH-092,STANDARD
PKG-008393,381.74,WH-052,wh-001,STANDARD
PKG-008394,464.44,WH-095,WH-022,STANDARD
PKG-008395,23.63,WH-069,WH-071,EXPRESS
PKG-008396,170.74,WH-036,WH-096,URGENT
PKG-008397,419.48,WH-047,WH-040,standard
PKG-008398,497.03,WH-017, WH-016 ,STANDARD

PKG-008399,25.70, WH-014 , WH-087 , LOW 

PKG-008400,242.19,WH-044,WH-048,URGENT
PKG-008401,478.12,WH-012,WH-013,standard
PKG-008402,104.87,WH-055,WH-041,URGENT
pkg-008403,496.25,WH-045,WH-098,STANDARD
PKG-008404,407.58,WH-097,WH-058,STANDARD
PKG-008405,173.64,WH-081,wh-092,STANDARD
PKG-008406,352.28,WH-058,WH-088,STANDARD
PKG-008407,60.31,WH-081,WH-071,URGENT
PKG-008408,427.96,WH-006,WH-011,URGENT
PKG-008409,483.40,WH-079,WH-021,none
PKG-008410,309.20,WH-062,WH-078,LOW
PKG-008411,N/A,WH-005,WH-014,URGENT
PKG-008412,458.56, WH-032 ,WH-014,URGENT
PKG-008413,68.45,WH-050,WH-036,NONE
PKG-008414,310.48,WH-006, WH-056 ,STANDARD
PKG-008415,198.69,WH-052,wh-086,URGENT
PKG-008416, 55.21049372001569 ,WH-007,WH-054,LOW
PKG-008417,289.16, WH-052 ,WH-028,URGENT
PKG-008418,91.99,WH-042,WH-091,STANDARD
PKG-008419,418.50,WH-050,WH-023,LOW
PKG-008420,116.09,WH-089,WH-029,STANDARD
PKG-008421,439.84,WH-028,WH-024,LOW
PKG-008422,29.75,WH-097,WH-052,STANDARD
PKG-008423,462.52,WH-003,WH-015,EXPRESS
PKG-008424,278.18,WH-019,WH-038,STANDARD
PKG-008425,180.50,WH-002,WH-012,LOW
PKG-008426,201.62,WH-090,WH-060,LOW
PKG-008427,33.48,WH-051,WH-012,LOW
PKG-008428,199.34,WH-009,WH-083,URGENT
,73.03,WH-085,WH-002,STANDARD
,,WH-051,WH-018,URGENT
 PKG-008431 ,143.66,WH-025,WH-005,URGENT
PKG-008432,78.66,WH-063,WH-083,LOW
PKG-008433, 373.95767690310174 ,WH-013,WH-005,URGENT
 PKG-008434 ,345.01,WH-057,WH-061,LOW
PKG-008435,328.21,wh-025,WH-032,VIP
PKG-008436,129.54,WH-046,WH-008,URGENT
PKG-008437,400.93,WH-049,WH-084,STANDARD
PKG-008438,18.12,WH-086,WH-008,STANDARD
PKG-008439,138.80,WH-071,WH-094,LOW
 PKG-008440 ,111.94,WH-065,,LOW
PKG-008441,102.46,WH-028,WH-046,STANDARD
PKG-008442,253.06,wh-044,WH-041,URGENT
PKG-008443,391.13,WH-073, WH-089 ,URGENT
PKG-008444,,WH-015,,STANDARD
PKG-008445,424.09,WH-001,WH-075,URGENT
PKG-008446,115.68,WH-025,WH-017,LOW
PKG-008447,369.50,WH-100,wh-098,STANDARD
pkg-008448,18.61,wh-065,WH-037,URGENT
PKG-008449,175.33,WH-084,WH-077,LOW
PKG-008450,161.97,WH-075, WH-046 ,LOW
PKG-008451,204.69,WH-044,WH-062,URGENT
PKG-008452,262.25, WH-076 ,WH-018,LOW
PKG-008453,121.35804621858755kg,wh-057,WH-040,LOW
PKG-008454,N/A,WH-044,WH-026,STANDARD
PKG-008455,241.60,WH-081,WH-065,
PKG-008456,164.60,WH-013,WH-091,LOW
PKG-008457,390.18,WH-075,WH-064,STANDARD
PKG-008458,219.03,WH-011,WH-088,STANDARD
PKG-008459,147.15,,WH-037,LOW
PKG-008460,14.18,WH-066,WH-048,URGENT
PKG-008461,371.90,,WH-097,LOW
PKG-008462,267.27,WH-031,WH-019,LOW
PKG-008463,293.18,WH-025,WH-053,URGENT
PKG-008464,151.79,WH-076,WH-082,STANDARD
PKG-008465,327.07, WH-081 ,WH-043,LOW
PKG-008466,394.34,WH-036,WH-015,URGENT
PKG-008467,83.59,wh-057,WH-013,STANDARD
PKG-008468,195.92,WH-068,WH-033,VIP
PKG-008469,100.98,WH-008,WH-034,STANDARD
PKG-008470,113.44,WH-009,WH-051,LOW
PKG-008471,58.62,WH-082,WH-067,URGENT
PKG-008472,417.91,WH-064, WH-099 ,LOW
PKG-008473,336.40,WH-061,WH-040,URGENT
PKG-008474,121.96,WH-050,WH-062,LOW
PKG-008475,132.89,WH-090,WH-020,LOW
PKG-008476,220.02,WH-001,WH-093,STANDARD
PKG-008477,58.58,WH-099,WH-025,LOW
pkg-008478,311.47, WH-041 ,WH-003,LOW
PKG-008479,434.76,WH-010,WH-006,LOW
PKG-008480,208.26,WH-078,WH-074,STANDARD
,330.36,WH-023,WH-040,STANDARD
PKG-008482,168.65,WH-056,WH-004,URGENT

PKG-008483,179.99,WH-045,WH-021,STANDARD
PKG-008484,194.30,WH-030,WH-016,STANDARD
PKG-008485,327.77,WH-040,WH-048,LOW
PKG-008486,63.25,WH-047,WH-093,URGENT
PKG-008487,258.62,WH-033,WH-097,URGENT
PKG-008488,333.68,WH-076,WH-096,URGENT
PKG-008489,100.90,WH-085,WH-053,LOW
PKG-008490,417.41,WH-070,WH-016,STANDARD
PKG-008491,273.32,WH-051,WH-080,STANDARD
PKG-008492,118.67,WH-095,WH-081,STANDARD,
 PKG-008493 ,108.64,WH-048,WH-041,LOW
PKG-008494,208.08,WH-062,WH-093,URGENT
PKG-008495,347.51,WH-031,wh-086,low
PKG-008496,379.87,WH-026, WH-018 ,LOW
PKG-008497,340.44,WH-069,WH-083,STANDARD
PKG-008498,26.83,WH-043,WH-091,urgent
PKG-008499,157.86,WH-079,WH-005,STANDARD
pkg-008500,342.31,WH-063,WH-003,URGENT
 PKG-008501 ,488.47,WH-065,WH-094,URGENT
PKG-008502,485.91,WH-006,WH-075,STANDARD
PKG-008503,125.99,WH-058,WH-061,LOW
PKG-008504,478.44,WH-051,WH-020,LOW
PKG-008505,70.95,WH-005,WH-079,URGENT
 PKG-008506 ,356.42,WH-024,WH-040,standard
PKG-008507,212.36,WH-012, WH-006 ,STANDARD
 PKG-008508 ,406.51,WH-044,WH-082,STANDARD
PKG-008509,42.10, WH-024 ,wh-048,URGENT
PKG-008510,106.56,wh-003,WH-071,URGENT
PKG-008511,112.71,WH-047,WH-009,STANDARD
PKG-008512,123.87,WH-029,WH-073, EXPRESS 
PKG-008513,308.73,WH-042,WH-004,LOW
PKG-008514,320.72, WH-027 ,WH-086,STANDARD
PKG-008515,81.42,WH-012,WH-011,LOW
PKG-008516,427.38,WH-013,WH-008,URGENT

PKG-008517,73.37,wh-025,WH-100,STANDARD
PKG-008518,341.82,WH-078,WH-027,URGENT
PKG-008519,137.87,WH-081,WH-061,LOW
PKG-008520,297.29,WH-080,WH-014,URGENT
PKG-008521,79.63,WH-021,WH-033,URGENT
PKG-008522,345.35,WH-012,WH-006,URGENT
PKG-008523,148.69,WH-079,WH-025,LOW
PKG-008524,490.11,WH-084,WH-033,LOW
PKG-008525,219.57,WH-043,WH-060,LOW
PKG-008526,291.82,WH-044,WH-093,VIP
PKG-008527,358.54,WH-050,WH-059,LOW
PKG-008528,463.67,WH-090,,LOW
PKG-008529,64.83,WH-036,WH-045,LOW
PKG-008530,176.13,WH-100,WH-017,LOW
PKG-008531,448.26,wh-093,WH-074,URGENT
PKG-008532,470.47,WH-065,WH-036,STANDARD
PKG-008533,117.72,WH-089,WH-061,URGENT
PKG-008534,350.57,WH-052,WH-087,STANDARD
PKG-008535,391.60,WH-098,WH-017,LOW
PKG-008536,null,WH-056,WH-061,URGENT
PKG-008537,288.96,WH-095,WH-044, URGENT 
PKG-008538,66.70,WH-058,WH-032,STANDARD
PKG-008539,260.03,wh-027,WH-003,STANDARD
PKG-008540,41.88,WH-049,WH-087,urgent
PKG-008541,126.23,WH-078,WH-073,LOW
PKG-008542, 206.99566119700293 ,WH-087,WH-066,URGENT
PKG-008543,368.76,WH-005,WH-034,LOW
PKG-008544,248.78,WH-066,WH-017,URGENT
PKG-008545,N/A,WH-096,WH-045,STANDARD
PKG-008546,65.21,WH-002,,URGENT
PKG-008547,205.34,WH-033,WH-029,STANDARD
PKG-008548,232.33,WH-008,,STANDARD
 PKG-008549 ,418.28,WH-050,WH-065,LOW
PKG-008550,68.63,WH-077,WH-100,STANDARD
PKG-008551,230.67,WH-033,WH-031,STANDARD
PKG-008552,235.23,WH-093,WH-051,STANDARD
PKG-008553,291.37,WH-053,WH-024,LOW
PKG-008554,156.30,WH-017,WH-073,STANDARD
PKG-008555,294.10, WH-051 ,WH-039,URGENT
PKG-008556,119.09,WH-039,WH-062,LOW
PKG-008557,34.39,WH-009,WH-079,LOW
pkg-008558,null,WH-025,WH-039,LOW
,130.00,wh-097,WH-030,URGENT
PKG-008560,,WH-097,WH-005,LOW
PKG-008561,407.86,WH-092,WH-065,STANDARD
PKG-008562,361.32,WH-035,WH-004,STANDARD
PKG-008563,361.41,WH-076,WH-081,LOW
PKG-008564,309.66,WH-065,WH-008,STANDARD
PKG-008565,39.96,WH-027,WH-003,URGENT
PKG-008566,45.69,WH-006,wh-037,urgent
PKG-008567,267.32,wh-029,WH-049,STANDARD
PKG-008568,28.53,WH-093,WH-078,URGENT
PKG-008569,53.52,WH-080,WH-065, LOW 
pkg-008570,398.55,WH-028,WH-033,STANDARD
PKG-008571,417.71,WH-066,WH-014,URGENT
PKG-008572,229.76,WH-055,WH-076,URGENT
PKG-008573,493.46,WH-025,WH-054,LOW
PKG-008574,448.36, WH-046 ,WH-089, URGENT 
PKG-008575,234.62,,WH-090,LOW
PKG-008576,266.64,WH-056,,LOW
PKG-008577,77.51,WH-052,WH-034,STANDARD
PKG-008578,423.03,WH-024,WH-010,URGENT
PKG-008579,113.17,WH-019,WH-088,URGENT
,159.15,WH-054,WH-095,URGENT
PKG-008581,278.81,WH-013,WH-100, URGENT 
PKG-008582,57.82,WH-032,WH-012,STANDARD
PKG-008583, 104.4747277849557 ,wh-035,WH-039,URGENT
PKG-008584,303.36,WH-050,WH-044,
PKG-008585,312.67,WH-046,WH-055,STANDARD
PKG-008586,351.51,WH-064,WH-097,STANDARD
PKG-008587,86.90,WH-094,WH-019,URGENT
PKG-008588,347.08,WH-025,WH-083,URGENT
PKG-008589,368.41,WH-046,WH-089,STANDARD
PKG-008590,49.96,WH-075,WH-095,URGENT
pkg-008591,346.17,WH-048,WH-045,STANDARD
PKG-008592,360.93,WH-075,WH-020,STANDARD
PKG-008593,64.00,WH-036,WH-062,LOW
 PKG-008594 ,178.00,WH-007,WH-016,STANDARD
PKG-008595,449.68,WH-065,WH-063,STANDARD
pkg-008596,121.45,WH-024,WH-077,LOW
PKG-008597,383.91,WH-016,WH-065, STANDARD 
